,class,cap-shape,cap-surface,cap-color,bruises,odor,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat
305,edible,5,0,4,bruises is there,5,1,1,2,2,3,6,0,2,1,4,3,5,0
306,edible,0,3,8,bruises is there,3,0,2,2,2,7,7,0,2,1,4,3,3,3
307,edible,5,2,9,bruises is there,3,0,2,2,2,7,7,0,2,1,4,3,2,3
308,edible,2,3,4,bruises is there,0,0,4,2,3,7,7,0,2,1,4,2,5,1
309,edible,5,0,8,no bruises,5,1,3,2,2,7,7,0,2,1,0,3,3,1
310,edible,5,2,9,bruises is there,3,0,2,2,2,7,7,0,2,1,4,2,3,1
311,poisonous,5,3,8,bruises is there,6,0,3,2,2,7,7,0,2,1,4,3,4,1
312,edible,5,3,9,bruises is there,3,0,2,2,2,7,7,0,2,1,4,2,3,1
313,edible,5,0,8,bruises is there,0,1,1,2,2,7,7,0,2,1,4,3,4,0
314,edible,0,2,9,bruises is there,0,0,2,2,2,7,7,0,2,1,4,3,2,1
315,poisonous,5,3,8,bruises is there,6,0,3,2,2,7,7,0,2,1,4,2,4,5
316,edible,5,2,9,bruises is there,0,1,1,2,2,7,7,0,2,1,4,3,4,0
317,edible,5,3,8,bruises is there,0,0,2,2,2,7,7,0,2,1,4,2,2,3
318,edible,5,0,8,bruises is there,3,1,1,2,2,7,7,0,2,1,4,3,4,0
319,edible,2,2,8,bruises is there,3,1,1,2,2,7,7,0,2,1,4,3,4,0
320,edible,5,3,9,bruises is there,3,0,2,2,2,7,7,0,2,1,4,3,3,3
321,edible,2,0,9,bruises is there,0,1,1,2,2,7,7,0,2,1,4,6,4,0
322,edible,5,2,8,bruises is there,0,0,2,2,2,7,7,0,2,1,4,2,3,1
323,edible,0,3,9,bruises is there,0,0,2,2,2,7,7,0,2,1,4,2,3,3
324,edible,5,3,4,bruises is there,3,0,4,2,3,7,7,0,2,1,4,3,3,4
325,edible,0,3,8,bruises is there,3,0,2,2,2,7,7,0,2,1,4,2,2,1
326,edible,5,2,9,bruises is there,0,0,2,2,2,7,7,0,2,1,4,3,3,3
327,poisonous,5,3,4,bruises is there,6,0,3,2,2,7,7,0,2,1,4,3,4,5
328,edible,0,2,9,bruises is there,3,0,2,2,2,7,7,0,2,1,4,2,2,1
329,edible,0,3,8,bruises is there,0,0,2,2,2,7,7,0,2,1,4,2,2,1
330,poisonous,5,3,4,bruises is there,6,0,3,2,2,7,7,0,2,1,4,2,4,5
331,edible,0,2,8,bruises is there,3,0,2,2,2,7,7,0,2,1,4,2,3,3
332,edible,0,3,9,bruises is there,3,0,2,2,2,7,7,0,2,1,4,3,2,3
333,edible,0,3,9,bruises is there,0,0,2,2,2,7,7,0,2,1,4,2,3,1
334,edible,5,3,8,bruises is there,3,0,2,2,2,7,7,0,2,1,4,3,2,1
335,edible,5,0,4,bruises is there,5,1,1,2,2,6,7,0,2,1,4,2,5,0
336,edible,5,3,4,bruises is there,0,0,4,2,3,7,7,0,2,1,4,2,5,1
337,edible,0,2,9,bruises is there,3,0,2,2,2,7,7,0,2,1,4,3,3,1
338,edible,5,0,3,no bruises,5,0,3,2,2,7,7,0,2,1,4,3,4,5
339,edible,5,3,4,bruises is there,3,0,4,2,3,7,7,0,2,1,4,2,5,1
340,edible,5,2,8,bruises is there,0,0,2,2,2,7,7,0,2,1,4,3,3,1
341,edible,0,3,8,bruises is there,0,0,2,2,2,7,7,0,2,1,4,2,2,1
342,edible,5,2,9,bruises is there,0,0,2,2,2,7,7,0,2,1,4,2,3,3
343,edible,2,0,9,bruises is there,0,1,1,2,2,7,7,0,2,1,4,3,4,0
344,edible,0,3,9,bruises is there,3,0,2,2,2,7,7,0,2,1,4,3,3,1
345,edible,5,0,4,no bruises,5,1,3,2,0,7,7,0,2,1,0,3,0,1
346,edible,5,0,9,bruises is there,3,1,1,2,2,7,7,0,2,1,4,3,4,0
347,edible,5,2,9,bruises is there,0,0,2,2,2,7,7,0,2,1,4,3,2,3
348,edible,2,2,3,no bruises,5,1,3,2,0,7,7,0,2,1,0,2,3,1
349,edible,5,0,4,no bruises,5,0,3,2,2,7,7,0,2,1,4,3,5,5
350,edible,2,2,3,no bruises,5,1,3,0,0,7,7,0,2,1,0,3,0,1
351,edible,2,3,4,bruises is there,0,0,4,2,3,7,7,0,2,1,4,3,3,4
352,edible,0,3,8,bruises is there,0,0,2,2,2,7,7,0,2,1,4,3,3,1
353,edible,0,2,9,bruises is there,0,0,2,2,2,7,7,0,2,1,4,2,3,3
354,edible,5,3,9,bruises is there,3,0,4,2,3,7,7,0,2,1,4,2,3,4
355,edible,4,0,3,no bruises,5,0,3,2,2,7,7,0,2,1,4,3,4,5
356,edible,2,3,4,bruises is there,0,0,4,2,3,7,7,0,2,1,4,3,5,4
357,poisonous,5,3,4,bruises is there,6,0,3,2,2,7,7,0,2,1,4,2,3,5
358,edible,5,3,9,bruises is there,0,0,4,2,3,7,7,0,2,1,4,3,5,4
359,edible,5,3,9,bruises is there,0,0,2,2,2,7,7,0,2,1,4,3,3,1
360,edible,5,0,4,no bruises,5,1,3,2,0,7,7,0,2,1,0,3,3,1
361,edible,5,0,4,no bruises,5,1,3,0,0,7,7,0,2,1,0,2,0,1
362,edible,2,2,4,no bruises,5,1,3,0,2,7,7,0,2,1,0,2,0,1
363,edible,2,3,4,bruises is there,0,0,4,2,3,7,7,0,2,1,4,3,3,4
364,edible,5,2,9,bruises is there,0,0,2,2,2,7,7,0,2,1,4,2,2,1
365,edible,2,0,4,no bruises,5,0,3,2,2,7,7,0,2,1,4,2,4,5
366,edible,5,3,9,bruises is there,0,0,4,2,3,7,7,0,2,1,4,3,3,4
367,edible,5,0,9,bruises is there,0,1,1,2,2,7,7,0,2,1,4,6,4,0
368,edible,0,3,9,bruises is there,0,0,2,2,2,7,7,0,2,1,4,3,2,1
369,edible,5,0,3,no bruises,5,1,3,2,2,7,7,0,2,1,0,2,3,1
370,edible,5,3,9,bruises is there,0,0,4,2,3,7,7,0,2,1,4,3,3,1
371,edible,2,3,4,bruises is there,3,0,4,2,3,7,7,0,2,1,4,2,5,1
372,edible,5,2,9,bruises is there,0,0,2,2,2,7,7,0,2,1,4,2,3,3
373,edible,4,0,4,no bruises,5,0,3,2,2,7,7,0,2,1,4,3,5,5
374,edible,5,2,8,bruises is there,0,0,2,2,2,7,7,0,2,1,4,2,3,3
375,edible,0,2,8,bruises is there,3,0,2,2,2,7,7,0,2,1,4,2,2,1
376,edible,4,0,4,no bruises,5,0,3,2,2,7,7,0,2,1,4,2,5,5
377,edible,0,3,9,bruises is there,3,0,2,2,2,7,7,0,2,1,4,3,2,3
378,edible,5,3,9,bruises is there,3,0,2,2,2,7,7,0,2,1,4,3,2,1
379,edible,0,3,,bruises is there,0,0,2,2,2,7,7,0,2,1,4,3,3,1
380,poisonous,5,3,4,bruises is there,6,0,3,2,2,7,7,0,2,1,4,2,3,5
381,edible,5,2,8,no bruises,5,1,3,0,2,7,7,0,2,1,0,3,3,1
382,edible,5,3,8,bruises is there,0,0,2,2,2,7,7,0,2,1,4,2,3,3
383,edible,0,2,8,bruises is there,0,0,2,2,2,7,7,0,2,1,4,3,2,1
384,edible,5,0,4,bruises is there,5,1,1,2,2,3,7,0,2,1,4,3,5,0
385,poisonous,5,2,4,bruises is there,6,0,3,2,2,7,7,0,2,1,4,3,3,5
386,edible,5,3,4,bruises is there,3,0,4,2,3,7,7,0,2,1,4,2,5,4
387,edible,5,2,4,no bruises,5,1,3,2,2,7,7,0,2,1,0,2,0,1
388,edible,0,3,9,bruises is there,3,0,2,2,2,7,7,0,2,1,4,2,2,3
389,edible,5,2,9,bruises is there,0,0,2,2,2,7,7,0,2,1,4,3,2,3
390,edible,0,2,9,bruises is there,0,0,2,2,2,7,7,0,2,1,4,3,3,3
391,edible,5,2,9,bruises is there,3,0,2,2,2,7,7,0,2,1,4,2,2,3
392,edible,0,3,8,bruises is there,0,0,2,2,2,7,7,0,2,1,4,3,2,1
393,edible,5,0,3,no bruises,5,0,3,2,2,7,7,0,2,1,4,3,4,5
394,edible,2,3,4,bruises is there,0,0,4,2,3,7,7,0,2,1,4,2,3,1
395,edible,5,0,3,no bruises,5,1,3,0,0,7,7,0,2,1,0,3,0,1
396,edible,5,2,8,bruises is there,3,0,2,2,2,7,7,0,2,1,4,3,2,3
397,edible,5,3,9,bruises is there,3,0,2,2,2,7,7,0,2,1,4,3,3,3
398,edible,5,0,3,no bruises,5,0,3,2,2,7,7,0,2,1,4,2,4,5
399,poisonous,5,2,4,bruises is there,6,0,3,2,2,7,7,0,2,1,4,3,3,5
400,edible,0,3,8,bruises is there,3,0,2,2,2,7,7,0,2,1,4,3,2,1
401,edible,0,3,8,bruises is there,0,0,2,2,2,7,7,0,2,1,4,2,2,3
402,poisonous,5,3,4,bruises is there,6,0,3,2,2,7,7,0,2,1,4,3,4,5
403,edible,0,2,9,bruises is there,3,0,2,2,2,7,7,0,2,1,4,3,3,3
404,edible,5,2,8,bruises is there,3,0,2,2,2,7,7,0,2,1,4,3,3,3
405,edible,5,3,9,bruises is there,3,0,2,2,2,7,7,0,2,1,4,2,3,3
406,edible,0,3,9,bruises is there,3,0,2,2,2,7,7,0,2,1,4,3,2,1
407,edible,5,2,8,bruises is there,0,0,2,2,2,7,7,0,2,1,4,3,3,3
408,edible,5,2,8,bruises is there,0,0,2,2,2,7,7,0,2,1,4,2,3,1
409,edible,5,3,4,bruises is there,3,0,4,2,3,7,7,0,2,1,4,3,5,4
410,edible,5,2,8,bruises is there,0,0,2,2,2,7,7,0,2,1,4,3,3,3
411,edible,5,2,4,no bruises,5,1,3,0,0,7,7,0,2,1,0,2,3,1
412,edible,5,3,4,bruises is there,3,0,4,2,3,7,7,0,2,1,4,3,3,4
413,edible,5,3,9,bruises is there,3,0,4,2,3,7,7,0,2,1,4,2,5,1
414,poisonous,5,3,4,bruises is there,6,0,3,2,2,7,7,0,2,1,4,2,4,1
415,edible,0,3,9,bruises is there,0,0,2,2,2,7,7,0,2,1,4,3,2,1
416,edible,5,0,8,bruises is there,3,1,1,2,2,7,7,0,2,1,4,6,4,0
417,poisonous,5,2,4,bruises is there,6,0,3,2,2,7,7,0,2,1,4,2,3,5
418,edible,5,3,9,bruises is there,3,0,2,2,2,7,7,0,2,1,4,2,2,1
419,edible,2,0,3,no bruises,5,1,3,0,0,7,7,0,2,1,0,3,0,1
420,edible,5,3,8,bruises is there,3,0,2,2,2,7,7,0,2,1,4,2,3,1
421,edible,0,3,8,bruises is there,0,0,2,2,2,7,7,0,2,1,4,3,3,3
422,poisonous,5,3,4,bruises is there,6,0,3,2,2,7,7,0,2,1,4,3,3,5
423,edible,2,3,4,bruises is there,3,0,4,2,3,7,7,0,2,1,4,2,3,1
424,edible,5,2,8,bruises is there,3,0,2,2,2,7,7,0,2,1,4,3,2,3
425,edible,5,2,8,bruises is there,0,1,1,2,2,7,7,0,2,1,4,3,4,0
426,edible,2,3,4,bruises is there,0,0,4,2,3,7,7,0,2,1,4,3,5,4
427,edible,0,2,8,bruises is there,0,0,2,2,2,7,7,0,2,1,4,3,2,3
428,edible,5,2,8,no bruises,5,1,3,0,0,7,7,0,2,1,0,2,0,1
429,edible,2,0,3,no bruises,5,0,3,2,2,7,7,0,2,1,4,3,4,5
430,edible,5,3,8,bruises is there,0,0,2,2,2,7,7,0,2,1,4,3,3,1
431,edible,5,3,9,bruises is there,3,0,4,2,3,7,7,0,2,1,4,3,5,1
432,edible,0,2,9,bruises is there,3,0,2,2,2,7,7,0,2,1,4,3,3,1
433,edible,0,2,9,bruises is there,3,0,2,2,2,7,7,0,2,1,4,2,3,1
434,edible,2,2,8,bruises is there,3,1,1,2,2,7,7,0,2,1,4,3,4,0
435,edible,0,2,8,bruises is there,0,0,2,2,2,7,7,0,2,1,4,2,2,3
436,edible,5,0,9,bruises is there,0,1,1,2,2,7,7,0,2,1,4,6,4,0
437,edible,5,3,8,bruises is there,3,0,2,2,2,7,7,0,2,1,4,3,2,3
438,edible,0,3,9,bruises is there,3,0,2,2,2,7,7,0,2,1,4,3,2,3
439,edible,5,3,4,bruises is there,0,0,4,2,3,7,7,0,2,1,4,3,5,4
440,edible,5,3,8,bruises is there,3,0,2,2,2,7,7,0,2,1,4,2,3,3
441,edible,5,3,8,bruises is there,3,0,2,2,2,7,7,0,2,1,4,2,3,3
442,edible,5,3,9,bruises is there,0,0,4,2,3,7,7,0,2,1,4,2,5,4
443,edible,5,3,8,bruises is there,3,0,2,2,2,7,7,0,2,1,4,2,2,3
444,edible,5,2,9,bruises is there,3,0,2,2,2,7,7,0,2,1,4,2,2,3
445,edible,5,3,4,bruises is there,3,0,4,2,3,7,7,0,2,1,4,2,3,1
446,edible,5,2,8,bruises is there,3,0,2,2,2,7,7,0,2,1,4,3,2,1
447,edible,2,3,4,bruises is there,3,0,4,2,3,7,7,0,2,1,4,2,3,1
448,edible,0,2,8,bruises is there,3,0,2,2,2,7,7,0,2,1,4,2,3,3
449,edible,5,0,4,bruises is there,5,1,1,2,2,3,6,0,2,1,4,3,5,0
450,edible,5,3,8,bruises is there,3,0,2,2,2,7,7,0,2,1,4,3,3,3
451,edible,0,2,8,bruises is there,3,0,2,2,2,7,7,0,2,1,4,2,2,1
452,edible,0,2,9,bruises is there,3,0,2,2,2,7,7,0,2,1,4,2,2,3
453,edible,5,0,9,bruises is there,3,1,1,2,2,7,7,0,2,1,4,3,4,0
454,edible,0,2,8,bruises is there,3,0,2,2,2,7,7,0,2,1,4,3,2,3
455,edible,5,2,3,no bruises,5,1,3,2,0,7,7,0,2,1,0,2,0,1
456,edible,0,2,8,bruises is there,0,0,2,2,2,7,7,0,2,1,4,3,2,1
457,edible,0,2,9,bruises is there,3,0,2,2,2,7,7,0,2,1,4,2,3,3
458,edible,,3,9,bruises is there,0,0,4,2,3,7,7,0,2,1,4,2,5,4
459,edible,2,3,4,bruises is there,0,0,4,2,3,7,7,0,2,1,4,3,5,4
460,edible,5,2,8,bruises is there,0,0,2,2,2,7,7,0,2,1,4,3,3,3
461,edible,2,3,9,bruises is there,3,0,4,2,3,7,7,0,2,1,4,3,3,1
462,edible,0,2,8,bruises is there,0,0,2,2,2,7,7,0,2,1,4,2,3,1
463,edible,5,3,9,bruises is there,0,0,2,2,2,7,7,0,2,1,4,3,2,3
464,edible,5,0,4,no bruises,5,0,3,2,2,7,7,0,2,1,4,2,4,5
465,edible,2,3,4,bruises is there,0,0,4,2,3,7,7,0,2,1,4,3,5,1
466,edible,5,2,8,bruises is there,0,0,2,2,2,7,7,0,2,1,4,2,2,3
467,edible,5,2,9,bruises is there,3,0,2,2,2,7,7,0,2,1,4,2,2,1
468,edible,0,3,9,bruises is there,3,0,2,2,2,7,7,0,2,1,4,2,2,1
469,edible,2,3,9,bruises is there,0,0,4,2,3,7,7,0,2,1,4,3,3,4
470,edible,5,3,9,bruises is there,3,0,2,2,2,7,7,0,2,1,4,2,2,1
471,edible,5,3,8,bruises is there,0,0,2,2,2,7,7,0,2,1,4,2,2,3
472,edible,2,0,8,bruises is there,0,1,1,2,2,7,7,0,2,1,4,6,4,0
473,edible,4,0,3,no bruises,5,0,3,2,2,7,7,0,2,1,4,2,5,5
474,edible,2,2,9,bruises is there,3,1,1,2,2,7,7,0,2,1,4,3,4,0
475,edible,2,0,3,no bruises,5,0,3,2,2,7,7,0,2,1,4,2,5,5
476,edible,5,0,4,no bruises,5,0,3,2,2,7,7,0,2,1,4,3,5,5
477,edible,0,3,8,bruises is there,0,0,2,2,2,7,7,0,2,1,4,3,2,1
478,edible,5,2,8,bruises is there,0,1,1,2,2,7,7,0,2,1,4,3,4,0
479,edible,0,3,9,bruises is there,3,0,2,2,2,7,7,0,2,1,4,2,3,3
480,edible,0,3,9,bruises is there,0,0,2,2,2,7,7,0,2,1,4,2,3,3
481,edible,0,3,9,bruises is there,3,0,2,2,2,7,7,0,2,1,4,2,3,1
482,edible,2,2,8,bruises is there,3,1,1,2,2,7,7,0,2,1,4,6,4,0
483,edible,2,0,3,no bruises,5,0,3,2,2,7,7,0,2,1,4,2,5,5
484,edible,2,2,8,bruises is there,0,1,1,2,2,7,7,0,2,1,4,3,4,0
485,edible,2,3,9,bruises is there,0,0,4,2,3,7,7,0,2,1,4,2,5,1
486,edible,5,3,8,bruises is there,3,0,2,2,2,7,7,0,2,1,4,3,3,3
487,edible,4,0,4,no bruises,5,0,3,2,2,7,7,0,2,1,4,3,5,5
488,edible,5,3,4,bruises is there,3,0,4,2,3,7,7,0,2,1,4,2,3,4
489,edible,5,3,4,bruises is there,0,0,4,2,3,7,7,0,2,1,4,2,3,4
490,edible,2,0,9,bruises is there,0,1,1,2,2,7,7,0,2,1,4,6,4,0
491,poisonous,2,2,4,bruises is there,6,0,3,2,2,7,7,0,2,1,4,3,3,1
492,poisonous,5,2,4,bruises is there,6,0,3,2,2,7,7,0,2,1,4,3,4,5
493,edible,2,3,4,bruises is there,3,0,4,2,3,7,7,0,2,1,4,3,3,4
494,edible,5,3,9,bruises is there,0,0,4,2,3,7,7,0,2,1,4,2,3,1
495,edible,0,2,9,bruises is there,0,0,2,2,2,7,7,0,2,1,4,3,2,3
496,edible,2,0,8,no bruises,5,1,3,0,2,7,7,0,2,1,0,3,0,1
497,edible,2,3,4,bruises is there,0,0,4,2,3,7,7,0,2,1,4,3,3,1
498,edible,5,3,8,bruises is there,0,0,2,2,2,7,7,0,2,1,4,3,3,1
499,edible,0,2,9,bruises is there,3,0,2,2,2,7,7,0,2,1,4,2,2,3
500,edible,5,2,9,bruises is there,0,0,2,2,2,7,7,0,2,1,4,3,2,1
501,edible,0,3,9,bruises is there,0,0,2,2,2,7,7,0,2,1,4,2,2,1
502,edible,5,2,8,bruises is there,3,0,2,2,2,7,7,0,2,1,4,2,2,3
503,edible,0,2,9,bruises is there,0,0,2,2,2,7,7,0,2,1,4,2,3,3
504,edible,0,3,9,bruises is there,0,0,2,2,2,7,7,0,2,1,4,3,3,1
505,poisonous,5,2,4,bruises is there,6,0,3,2,2,7,7,0,2,1,4,3,4,1
506,edible,5,2,3,no bruises,5,1,3,2,2,7,7,0,2,1,0,3,3,1
507,edible,2,2,4,no bruises,5,1,3,0,2,7,7,0,2,1,0,3,0,1
508,edible,5,0,8,bruises is there,0,1,1,2,2,7,7,0,2,1,4,3,4,0
509,edible,2,0,3,no bruises,5,0,3,2,2,7,7,0,2,1,4,3,4,5
510,edible,2,0,4,no bruises,5,0,3,2,2,7,7,0,2,1,4,3,5,5
511,edible,0,3,9,bruises is there,0,0,2,2,2,7,7,0,2,1,4,2,3,1
512,edible,5,0,8,bruises is there,0,1,1,2,2,7,7,0,2,1,4,6,4,0
513,edible,4,0,3,no bruises,5,0,3,2,2,7,7,0,2,1,4,3,4,5
514,edible,5,0,4,no bruises,5,0,3,2,2,7,7,0,2,1,4,3,4,5
515,edible,5,0,8,no bruises,5,1,3,0,2,7,7,0,2,1,0,3,0,1
516,edible,5,3,4,bruises is there,3,0,4,2,3,7,7,0,2,1,4,2,5,4
517,edible,0,2,9,bruises is there,0,0,2,2,2,7,7,0,2,1,4,2,2,1
518,edible,5,3,8,bruises is there,3,0,2,2,2,7,7,0,2,1,4,2,3,1
519,edible,5,3,9,bruises is there,0,0,2,2,2,7,7,0,2,1,4,3,2,1
520,edible,5,2,8,bruises is there,3,0,2,2,2,7,7,0,2,1,4,2,2,3
521,edible,0,2,8,bruises is there,3,0,2,2,2,7,7,0,2,1,4,2,3,1
522,edible,2,3,9,bruises is there,0,0,4,2,3,7,7,0,2,1,4,3,5,4
523,poisonous,5,2,4,bruises is there,6,0,3,2,2,7,7,0,2,1,4,3,3,5
524,edible,2,0,3,no bruises,5,0,3,2,2,7,7,0,2,1,4,2,5,5
525,edible,0,2,9,bruises is there,3,0,2,2,2,7,7,0,2,1,4,3,3,1
526,edible,2,3,4,bruises is there,0,0,4,2,3,7,7,0,2,1,4,3,3,4
527,edible,5,2,9,bruises is there,0,0,2,2,2,7,7,0,2,1,4,3,3,3
528,edible,5,0,4,no bruises,5,0,3,2,2,7,7,0,2,1,4,2,5,5
529,edible,2,3,9,bruises is there,0,0,4,2,3,7,7,0,2,1,4,3,5,4
530,edible,5,3,4,bruises is there,0,0,4,2,3,7,7,0,2,1,4,3,5,4
531,edible,5,2,8,bruises is there,0,0,2,2,2,7,7,0,2,1,4,2,3,1
532,poisonous,5,3,8,bruises is there,6,0,3,2,2,7,7,0,2,1,4,2,3,1
533,edible,2,3,4,bruises is there,3,0,4,2,3,7,7,0,2,1,4,2,5,4
534,poisonous,2,2,4,bruises is there,6,0,3,2,2,7,7,0,2,1,4,2,3,1
535,edible,5,0,8,no bruises,5,1,3,0,2,7,7,0,2,1,0,2,3,1
536,edible,0,3,,bruises is there,0,0,2,2,2,7,7,0,2,1,4,2,3,3
537,edible,4,0,4,no bruises,5,0,3,2,2,7,7,0,2,1,4,2,4,5
538,edible,5,3,9,bruises is there,3,0,2,2,2,7,7,0,2,1,4,3,3,3
539,edible,2,2,8,bruises is there,0,1,1,2,2,7,7,0,2,1,4,6,4,0
540,edible,5,2,9,bruises is there,0,0,2,2,2,7,7,0,2,1,4,2,3,3
541,edible,2,0,3,no bruises,5,1,3,2,0,7,7,0,2,1,0,2,3,1
542,poisonous,5,3,8,bruises is there,6,0,3,2,2,7,7,0,2,1,4,3,3,1
543,edible,5,3,9,bruises is there,0,0,4,2,3,7,7,0,2,1,4,2,3,1
544,edible,2,0,4,no bruises,5,1,3,2,2,7,7,0,2,1,0,2,0,1
545,edible,5,2,8,bruises is there,0,0,2,2,2,7,7,0,2,1,4,2,3,3
546,edible,0,3,9,bruises is there,3,0,2,2,2,7,7,0,2,1,4,3,3,3
547,edible,2,0,3,no bruises,5,0,3,2,2,7,7,0,2,1,4,3,4,5
548,edible,5,0,9,bruises is there,3,1,1,2,2,7,7,0,2,1,4,6,4,0
549,edible,5,2,9,bruises is there,0,0,2,2,2,7,7,0,2,1,4,3,2,3
550,edible,2,0,4,no bruises,5,0,3,2,2,7,7,0,2,1,4,3,5,5
551,edible,5,0,3,no bruises,5,1,3,0,2,7,7,0,2,1,0,3,3,1
552,edible,5,3,9,bruises is there,3,0,4,2,3,7,7,0,2,1,4,2,3,4
553,edible,2,2,8,bruises is there,3,1,1,2,2,7,7,0,2,1,4,3,4,0
554,edible,5,2,9,bruises is there,3,0,2,2,2,7,7,0,2,1,4,2,3,1
555,edible,2,3,9,bruises is there,0,0,4,2,3,7,7,0,2,1,4,2,5,4
556,poisonous,5,3,4,bruises is there,6,0,3,2,2,7,7,0,2,1,4,2,4,5
557,edible,5,0,8,bruises is there,3,1,1,2,2,7,7,0,2,1,4,6,4,0
558,edible,5,2,8,bruises is there,3,0,2,2,2,7,7,0,2,1,4,2,2,1
559,edible,5,3,9,bruises is there,0,0,2,2,2,7,7,0,2,1,4,3,2,3
560,edible,0,2,9,bruises is there,0,0,2,2,2,7,7,0,2,1,4,3,3,1
561,edible,5,2,9,bruises is there,0,1,1,2,2,7,7,0,2,1,4,6,4,0
562,edible,5,2,9,bruises is there,0,1,1,2,2,7,7,0,2,1,4,6,4,0
563,edible,5,0,8,no bruises,5,1,3,0,2,7,7,0,2,1,0,2,3,1
564,edible,0,2,8,bruises is there,0,0,2,2,2,7,7,0,2,1,4,3,3,3
565,poisonous,5,3,8,bruises is there,6,0,3,2,2,7,7,0,2,1,4,2,4,1
566,edible,5,3,9,bruises is there,0,0,2,2,2,7,7,0,2,1,4,3,2,1
567,edible,2,2,3,no bruises,5,1,3,2,0,7,7,0,2,1,0,2,3,1
568,poisonous,5,2,4,bruises is there,6,0,3,2,2,7,7,0,2,1,4,3,3,1
569,edible,0,3,8,bruises is there,0,0,2,2,2,7,7,0,2,1,4,2,2,3
570,edible,5,2,8,bruises is there,0,0,2,2,2,7,7,0,2,1,4,2,2,3
571,edible,2,0,9,bruises is there,3,1,1,2,2,7,7,0,2,1,4,3,4,0
572,edible,5,2,9,bruises is there,0,0,2,2,2,7,7,0,2,1,4,2,2,1
573,edible,0,3,8,bruises is there,3,0,2,2,2,7,7,0,2,1,4,2,2,1
574,edible,5,3,4,bruises is there,0,0,4,2,3,7,7,0,2,1,4,3,5,1
575,edible,5,2,9,bruises is there,3,0,2,2,2,7,7,0,2,1,4,3,3,1
576,edible,5,0,4,no bruises,5,0,3,2,2,7,7,0,2,1,4,3,4,5
577,edible,5,2,9,bruises is there,3,0,2,2,2,7,7,0,2,1,4,3,3,1
578,edible,5,3,9,bruises is there,3,0,4,2,3,7,7,0,2,1,4,3,5,1
579,poisonous,5,2,4,bruises is there,6,0,3,2,2,7,7,0,2,1,4,3,3,1
580,edible,5,2,8,bruises is there,0,0,2,2,2,7,7,0,2,1,4,3,2,3
581,edible,5,2,9,bruises is there,0,0,2,2,2,7,7,0,2,1,4,3,3,3
582,edible,5,3,8,bruises is there,3,0,2,2,2,7,7,0,2,1,4,2,2,1
583,edible,5,3,9,bruises is there,0,0,4,2,3,7,7,0,2,1,4,3,5,1
584,edible,2,3,9,bruises is there,0,0,4,2,3,7,7,0,2,1,4,2,3,1
585,edible,5,3,8,bruises is there,0,0,2,2,2,7,7,0,2,1,4,3,3,3
586,edible,4,0,3,no bruises,5,0,3,2,2,7,7,0,2,1,4,2,4,5
587,edible,2,0,4,no bruises,5,0,3,2,2,7,7,0,2,1,4,2,5,5
588,edible,4,0,3,no bruises,5,0,3,2,2,7,7,0,2,1,4,2,4,5
589,edible,5,3,8,bruises is there,0,0,2,2,2,7,7,0,2,1,4,2,2,3
590,poisonous,5,2,8,bruises is there,6,0,3,2,2,7,7,0,2,1,4,2,3,5
591,edible,5,2,3,no bruises,5,1,3,2,0,7,7,0,2,1,0,2,3,1
592,edible,5,3,9,bruises is there,3,0,2,2,2,7,7,0,2,1,4,2,3,1
593,poisonous,5,3,8,bruises is there,6,0,3,2,2,7,7,0,2,1,4,3,3,1
594,edible,5,2,9,bruises is there,0,0,2,2,2,7,7,0,2,1,4,2,2,3
595,poisonous,5,2,4,bruises is there,6,0,3,2,2,7,7,0,2,1,4,2,4,5
596,edible,0,2,9,bruises is there,3,0,2,2,2,7,7,0,2,1,4,2,2,3
597,edible,0,3,8,bruises is there,3,0,2,2,2,7,7,0,2,1,4,2,3,3
598,poisonous,5,3,8,bruises is there,6,0,3,2,2,7,7,0,2,1,4,3,3,1
599,poisonous,5,2,4,bruises is there,6,0,3,2,2,7,7,0,2,1,4,2,3,5
600,edible,5,2,3,no bruises,5,1,3,2,0,7,7,0,2,1,0,3,0,1
601,edible,5,3,4,bruises is there,3,0,4,2,3,7,7,0,2,1,4,3,5,1
602,edible,2,0,8,no bruises,5,1,3,0,0,7,7,0,2,1,0,3,0,1
603,edible,2,3,4,bruises is there,3,0,4,2,3,7,7,0,2,1,4,3,3,4
604,edible,0,3,8,bruises is there,3,0,2,2,2,7,7,0,2,1,4,2,3,3
605,edible,0,2,8,bruises is there,0,0,2,2,2,7,7,0,2,1,4,2,2,1
606,edible,5,2,3,no bruises,5,1,3,2,0,7,7,0,2,1,0,3,3,1
607,edible,2,3,4,bruises is there,0,0,4,2,3,7,7,0,2,1,4,2,5,1
608,edible,5,2,8,bruises is there,3,0,2,2,2,7,7,0,2,1,4,2,3,3
609,edible,2,0,3,no bruises,5,0,3,2,2,7,7,0,2,1,4,2,4,5
610,edible,2,2,4,no bruises,5,1,3,0,2,7,7,0,2,1,0,3,0,1
611,edible,5,0,3,no bruises,5,1,3,2,0,7,7,0,2,1,0,3,3,1
612,edible,2,2,8,no bruises,5,1,3,2,0,7,7,0,2,1,0,2,0,1
